1.318516709566277495e+04 1.312233749531643116e+04 1.455309886960135555e+04 1.524534591889955300e+04
1.307790705863257244e+04 1.309068573278272015e+04 1.465694894212672625e+04 1.409594636025594991e+04
1.319828359827305576e+04 1.314704959366970616e+04 1.477422102030524911e+04 1.489867956349981614e+04
1.309625054413640100e+04 1.312608925562325203e+04 1.385218266349512305e+04 1.361507517915250173e+04
1.315906857938174471e+04 1.312943862290090692e+04 1.366975368373313722e+04 1.392256917008114760e+04
1.310103111584282306e+04 1.309776217342326345e+04 1.400968884746585172e+04 1.506338687705302073e+04
1.316525362879074237e+04 1.305184922765821648e+04 1.351714322720891869e+04 1.416736620617136396e+04
1.316309809173630856e+04 1.310273014983162648e+04 1.381816407133215944e+04 1.365497493673458303e+04
1.317589151238595696e+04 1.305644006629582873e+04 1.424761499795978307e+04 1.434929986773337077e+04
1.311357906993776851e+04 1.308010570816811742e+04 1.350162689454794781e+04 1.426983231320603591e+04
1.311995523408412373e+04 1.313182010916162108e+04 1.306315195900718027e+04 1.416977244742316543e+04
1.310148207486166575e+04 1.303291444803340710e+04 1.357387992332880458e+04 1.435851486794016637e+04
1.316903163157673225e+04 1.313018141152583485e+04 1.297626642104520397e+04 1.428039915768371793e+04
1.307731806016755763e+04 1.307692532841995126e+04 1.324002176434756802e+04 1.422709904738649493e+04
1.324481387731453833e+04 1.310600358221676470e+04 1.311888783443250941e+04 1.367891796049298136e+04
1.305982674176616092e+04 1.304817763400598415e+04 1.344231267197636225e+04 1.371215187171875368e+04
1.312145203731123547e+04 1.305769545027604545e+04 1.360233185295145631e+04 1.382545666613999128e+04
1.305876781149659109e+04 1.296615034188585742e+04 1.343333518781194834e+04 1.438247093390165173e+04
1.323574950655813700e+04 1.323433259040798839e+04 1.395808136915597788e+04 1.465540235522922012e+04
1.316013551719845054e+04 1.311593170141323935e+04 1.392142326940882413e+04 1.378792002918155049e+04
1.306900619572228243e+04 1.315230440467153676e+04 1.394576445063436768e+04 1.454131190858297850e+04
1.307310450624311852e+04 1.313282793961386778e+04 1.303260104691242668e+04 1.315064329194571837e+04
1.315274163441077326e+04 1.304584640628256238e+04 1.313890411861299071e+04 1.357208570001945191e+04
1.313550042916093298e+04 1.306667514703187226e+04 1.355695886797328058e+04 1.393888565838869545e+04
1.308269483658624449e+04 1.324141727227850060e+04 1.384144145518924597e+04 1.369999826253117863e+04
1.319725318677160612e+04 1.312076308846212851e+04 1.342010310338919589e+04 1.343727389066730029e+04
1.308478452390762141e+04 1.311582052662522437e+04 1.370744893387677075e+04 1.463270789560600315e+04
1.307631361782428030e+04 1.314529189283524465e+04 1.416113314795815677e+04 1.363757485088088106e+04
1.315044375068798217e+04 1.328563425404050759e+04 1.314819129283470647e+04 1.445453437285724431e+04
1.309035258134258402e+04 1.332055558326524988e+04 1.415393024755386068e+04 1.456324016089804900e+04
1.313870526281704042e+04 1.318950721179061475e+04 1.401252336788342291e+04 1.480321878346336234e+04
1.325890325303111968e+04 1.327161645815057818e+04 1.397972810660051800e+04 1.526140995882990865e+04
1.314259340400476867e+04 1.308520731778610207e+04 1.424645904752138631e+04 1.519717679810693153e+04
1.309094582021623137e+04 1.311310197464066368e+04 1.374703633020529742e+04 1.409228271138041782e+04
1.306346841082498759e+04 1.320770629712270966e+04 1.389816667580159810e+04 1.406867954867438311e+04
1.311623201956939374e+04 1.309988416692346618e+04 1.454112935413451669e+04 1.438947836932743121e+04
1.312798878373542357e+04 1.300019772009233384e+04 1.385486317387804775e+04 1.517496457569023733e+04
1.313616141166538910e+04 1.313257886177358705e+04 1.344228219300464298e+04 1.454685730264997073e+04
1.309350898359117673e+04 1.315205123467080921e+04 1.418869589689086206e+04 1.463838523878146407e+04
1.306575616180166253e+04 1.320782224847282305e+04 1.444507825956637134e+04 1.484993050539671640e+04
1.315314121990295462e+04 1.318598549824134352e+04 1.385608221644832520e+04 1.463428667059262807e+04
1.311855706339589415e+04 1.315561243418273443e+04 1.373634301635988231e+04 1.518825123425993661e+04
1.304366853073218226e+04 1.334777642329942319e+04 1.420882325686096374e+04 1.531423715982030808e+04
1.317446233493648106e+04 1.320884966017600891e+04 1.481499163226347810e+04 1.512967314704038654e+04
1.307905624310638450e+04 1.324128599110334108e+04 1.379744108032923214e+04 1.483833231268672898e+04
1.313172561164312719e+04 1.331816060666017802e+04 1.453427076085433691e+04 1.500654950715974883e+04
1.322633873473549284e+04 1.317847344115043234e+04 1.514777588496155840e+04 1.524677553905932655e+04
1.310118569788564673e+04 1.320394317835857873e+04 1.394873057979877376e+04 1.492745820119613199e+04
1.320884405625499494e+04 1.311318548613571693e+04 1.444536385029326448e+04 1.527659863832008341e+04
1.318680504785111953e+04 1.328312551214279665e+04 1.474030091374714357e+04 1.488606221342079880e+04
1.324556479854737699e+04 1.316126716265923096e+04 1.368834031667193631e+04 1.544958657200705784e+04
1.311043729117803196e+04 1.305724377248919336e+04 1.430918003996977313e+04 1.488725290313419282e+04
1.315380203370465824e+04 1.320219986204439556e+04 1.501600109206011075e+04 1.515521942556707654e+04
1.314557726445486696e+04 1.319546563552267253e+04 1.323836925480601712e+04 1.526490474715005621e+04
1.330536927486532659e+04 1.327184541954636188e+04 1.457247855297962087e+04 1.517853976069344208e+04
1.312306220783509525e+04 1.323477086278877141e+04 1.435126132143422183e+04 1.545496206157155029e+04
1.321966303417256859e+04 1.326602230382880407e+04 1.489301603962928129e+04 1.523603268653574378e+04
1.329062061045338305e+04 1.317702796066159135e+04 1.424339462407286373e+04 1.515288515632228155e+04
1.319118491932969482e+04 1.316402308080615512e+04 1.300366576738123331e+04 1.518303318026814122e+04
1.317189727042189043e+04 1.309197997399760970e+04 1.342026055452207765e+04 1.502110909706079656e+04
1.323268067035822060e+04 1.318612938328763994e+04 1.440930925783204657e+04 1.509896002566770403e+04
1.331261655407513535e+04 1.327053034253478108e+04 1.416067152399668157e+04 1.529328806512829397e+04
1.316535738676659457e+04 1.316164728712922442e+04 1.328186255603118843e+04 1.482847151441901769e+04
1.335471446982294947e+04 1.319804640723044940e+04 1.400603389305774726e+04 1.450164387791061381e+04
1.307671036932177049e+04 1.338681968322224930e+04 1.442384051961374280e+04 1.522011170934848997e+04
1.317251844453803460e+04 1.316554353736035409e+04 1.467419217423066402e+04 1.492777049785742747e+04
1.320777222046645511e+04 1.315003550642736445e+04 1.438887430129073073e+04 1.521944780037814598e+04
1.327877581562198975e+04 1.330695295583094776e+04 1.374625051503037321e+04 1.537812225534376375e+04
1.329416258253209890e+04 1.318409895652936211e+04 1.335946042492171910e+04 1.472819025934603633e+04
1.357437456413511791e+04 1.349634564508281437e+04 1.512493579161221533e+04 1.499130493306796780e+04
1.318552444248144457e+04 1.332601036241501606e+04 1.460027723241318927e+04 1.484834172373037109e+04
1.324621661870334719e+04 1.316035654391066601e+04 1.367571966274943043e+04 1.545505350871999690e+04
1.325953345663622349e+04 1.311993746323203595e+04 1.411350758829088045e+04 1.453626231818380438e+04
1.326636240852304581e+04 1.324638725487349984e+04 1.413820021527545214e+04 1.514283809478900548e+04
1.337434762760570993e+04 1.338531710961099088e+04 1.486767844385543503e+04 1.483943541043921141e+04
1.315911547653468369e+04 1.311394446148363386e+04 1.396014592103849645e+04 1.501683689190656332e+04
1.319053691725821409e+04 1.328574592595522336e+04 1.446305738197998107e+04 1.510134329053634792e+04
1.320062856830797318e+04 1.319828941132509499e+04 1.429497374842212230e+04 1.465888581022578001e+04
1.338135500751072323e+04 1.323842297850393516e+04 1.425083356054260184e+04 1.487819784320368490e+04
1.325206666452601166e+04 1.326826974024212359e+04 1.362775498627005800e+04 1.433811967472559991e+04
1.337310126303889047e+04 1.320643337173243708e+04 1.328936703812538508e+04 1.452651022477208426e+04
1.325482205233558489e+04 1.313384160514428731e+04 1.541064009413644635e+04 1.531100689793315905e+04
1.338300506703317296e+04 1.325925959773383875e+04 1.457594766932614948e+04 1.428665276771695972e+04
1.322379515521297617e+04 1.310211893257475458e+04 1.434704181115003848e+04 1.440111062997587396e+04
1.337233500015854952e+04 1.327084965839527467e+04 1.337425778594335134e+04 1.505187183926737089e+04
1.318069382130516715e+04 1.311986659613235315e+04 1.499850823042561569e+04 1.474580290647286529e+04
1.328162940949045878e+04 1.321964102559829553e+04 1.449939490140113048e+04 1.424097744238494124e+04
1.346963547770351215e+04 1.344610188518804534e+04 1.478045319096305138e+04 1.537818549112610344e+04
1.329506638217128420e+04 1.342800952208901617e+04 1.500155147028630927e+04 1.419092010478129123e+04
1.361848829846487570e+04 1.346217175365238836e+04 1.455409280445952572e+04 1.462236947450951811e+04
1.320066685008830427e+04 1.319920503845113490e+04 1.405584599186055493e+04 1.425017735919477491e+04
1.328779521218789523e+04 1.316080688402369924e+04 1.503960967967562283e+04 1.474330223505041795e+04
1.319087902206116451e+04 1.314854875609069677e+04 1.412306492502268884e+04 1.406764079379292889e+04
1.335716902753162685e+04 1.320253669607423581e+04 1.405366411023636829e+04 1.431795398253359599e+04
1.342073335062897240e+04 1.334366265935513366e+04 1.463789613848796580e+04 1.466971603229150423e+04
1.326652351861998977e+04 1.326886317313012296e+04 1.440929180036867365e+04 1.485673719135344072e+04
1.334068687060611592e+04 1.320669065414432589e+04 1.464855238959705457e+04 1.467017704118358051e+04
1.325000776058964584e+04 1.322559916302517013e+04 1.447594324863682778e+04 1.451948098876951917e+04
1.328958861433190214e+04 1.322435940740676597e+04 1.455698652629684693e+04 1.408505382298754193e+04
1.338712095256441353e+04 1.325953411871769640e+04 1.522196446111118712e+04 1.495474307353695622e+04
1.336405220248985643e+04 1.315079886376261129e+04 1.509450907672384892e+04 1.522484757351849476e+04
1.327780232791142771e+04 1.318844790561557238e+04 1.502050311244751720e+04 1.431721878126831689e+04
1.365156156764074149e+04 1.338468496570520801e+04 1.503990036769796825e+04 1.504719721333965390e+04
1.327737960749577906e+04 1.315073897622454933e+04 1.489971394874144971e+04 1.522982268972921884e+04
1.324940726646619987e+04 1.315945223178023298e+04 1.458191938625049625e+04 1.402338238680641007e+04
1.339242376563827020e+04 1.317929148849186640e+04 1.462990611111247563e+04 1.492692767021408872e+04
1.331155723071171451e+04 1.327022644082454826e+04 1.430749092649272279e+04 1.439107782961748853e+04
1.334651698763711647e+04 1.338613026827097383e+04 1.505816260609716119e+04 1.512445789547921959e+04
1.332451179168852650e+04 1.313591210564410176e+04 1.463479825619269104e+04 1.461770735283692193e+04
1.328305108472951179e+04 1.314295199888531897e+04 1.496532258147152243e+04 1.464332650822759570e+04
1.347033588218388286e+04 1.338700694663798822e+04 1.494215692344074705e+04 1.527838803627580637e+04
1.330339895319646530e+04 1.322057387446185385e+04 1.397711893615312329e+04 1.424847935284750383e+04
1.337261484517455938e+04 1.333310116072360870e+04 1.421354993049903351e+04 1.476491831213273144e+04
1.331132385172728755e+04 1.317228721669869810e+04 1.420565537948394194e+04 1.447540095659226063e+04
1.333704061409942733e+04 1.322661216497413989e+04 1.529545702605045153e+04 1.479247113025347062e+04
1.340416205156250544e+04 1.322075747668611257e+04 1.425046648917731909e+04 1.514973072196407884e+04
1.342706445516287386e+04 1.334388144183631448e+04 1.389787375527280346e+04 1.490498944838434727e+04
1.327866789600830452e+04 1.321661166059239258e+04 1.514477156439700411e+04 1.491830757740189438e+04
1.338513747218155549e+04 1.313263957399858373e+04 1.489852997854710520e+04 1.482883560071847751e+04
1.350412965868564424e+04 1.335514192991457821e+04 1.520249988143741575e+04 1.491257777837050708e+04
1.343600790617786697e+04 1.322910673131164549e+04 1.536275582030266560e+04 1.558904487736437295e+04
1.337995302621829251e+04 1.325229689655681068e+04 1.453933079687174722e+04 1.490092935678999675e+04
1.332413146674048403e+04 1.321735566571764139e+04 1.361148983489183593e+04 1.474886154697991515e+04
1.348181897062033568e+04 1.327642114314426726e+04 1.456178144948701447e+04 1.489102402713450101e+04
1.334365412649627251e+04 1.338574468174138201e+04 1.511323221294745417e+04 1.506083664332789704e+04
1.347890899752437872e+04 1.317324675716614547e+04 1.472536781688825613e+04 1.531176657164513017e+04
1.324165920303086205e+04 1.318623412033011300e+04 1.433619714478795686e+04 1.534572832862301948e+04
1.319540337145572448e+04 1.320257874246555366e+04 1.409914956949683256e+04 1.489885777953569232e+04
1.330578442051814636e+04 1.330005882595824733e+04 1.475773061831536506e+04 1.524978225137982554e+04
1.341459253396225358e+04 1.314111327186485323e+04 1.411419257109921818e+04 1.491844397215910794e+04
1.347560090623064025e+04 1.327697399606337422e+04 1.453037355833891525e+04 1.511937406598973030e+04
1.359738658433524324e+04 1.342021007277354329e+04 1.436187056032423243e+04 1.481541763420530515e+04
1.374811060302244368e+04 1.360309288232699328e+04 1.525197684859879337e+04 1.535494716343530672e+04
1.324161403786908522e+04 1.321547839569438111e+04 1.420835163936103345e+04 1.503882930198227768e+04
1.318921289019329924e+04 1.325113272673875872e+04 1.439857675708809984e+04 1.487382570559428495e+04
1.349191912982288704e+04 1.336125901226518909e+04 1.455761500340475504e+04 1.494608612700047161e+04
1.333651051453379296e+04 1.332819306836471696e+04 1.445135352687811792e+04 1.492826433526083383e+04
1.366137716850873767e+04 1.356678409744052988e+04 1.442842967836744538e+04 1.521489978474622694e+04
1.343359368015319887e+04 1.344405785291836946e+04 1.328500814637712392e+04 1.419673814891656002e+04
1.350904059504102588e+04 1.340560665756570779e+04 1.479398979748014790e+04 1.452863716066916822e+04
1.345139382215056685e+04 1.325398350228818890e+04 1.451129065663920119e+04 1.506194612335142665e+04
1.362762252836205516e+04 1.335033998900017104e+04 1.460472914623088218e+04 1.503256663434983966e+04
1.357575505723726019e+04 1.352305059691959832e+04 1.453440078354378966e+04 1.436275159093558250e+04
1.347877448531687878e+04 1.332065030829690841e+04 1.511605356956144715e+04 1.512399831959008225e+04
1.356015252544916621e+04 1.339632454081626202e+04 1.413855163636568795e+04 1.512881993011382292e+04
1.321796338541274599e+04 1.322190933647083511e+04 1.417713998340679609e+04 1.449839779930944496e+04
1.336505208268334900e+04 1.331786460791463651e+04 1.358034195253588223e+04 1.437956554402043184e+04
1.336288586507878426e+04 1.323232470463404934e+04 1.375561200539612400e+04 1.471144726283144519e+04
1.329778445625150380e+04 1.333235263496028711e+04 1.417150467050096449e+04 1.480143714312187149e+04
1.348298174702409960e+04 1.327576622490984664e+04 1.408056387577987698e+04 1.500196683931215011e+04
1.364903760468375913e+04 1.345427296192302674e+04 1.500477725674925023e+04 1.544025516280300872e+04
1.342477224745844433e+04 1.348128579922462268e+04 1.352966780116211521e+04 1.429199537966133539e+04
1.342606532921585313e+04 1.334771080077757142e+04 1.399286216768614213e+04 1.507011671085431044e+04
1.376720027898281478e+04 1.321530017274376041e+04 1.424153089295065729e+04 1.508690332728696194e+04
1.340214871215491439e+04 1.335121000691029985e+04 1.451442283248360036e+04 1.524143235695764815e+04
1.365586493259148847e+04 1.340836367228048402e+04 1.390599537948775469e+04 1.507136516431165546e+04
1.355513282392656220e+04 1.340845487924074769e+04 1.381588121937656797e+04 1.493684214597918981e+04
1.371093838762285304e+04 1.340669115773735393e+04 1.402795082779109362e+04 1.501465192673630736e+04
1.352337095046261675e+04 1.333039534190966151e+04 1.381491434752087480e+04 1.509683216642471052e+04
1.349872576425392253e+04 1.343942825660026028e+04 1.458165340008556450e+04 1.528022033962248315e+04
1.361368381801285068e+04 1.358166961636381529e+04 1.430984780069544286e+04 1.536317589682223661e+04
1.339832801527806078e+04 1.334184508032813392e+04 1.363546270715315222e+04 1.481319536779173905e+04
1.340468606936927245e+04 1.342174837472884610e+04 1.343092810144112809e+04 1.440187616483917009e+04
1.354792366373867480e+04 1.335725165330616255e+04 1.422662421289182930e+04 1.498538840064321084e+04
1.346513724067810108e+04 1.347814098368939813e+04 1.399320748950814050e+04 1.478042956400919138e+04
1.348962503325676880e+04 1.342345706484952461e+04 1.465810797294036820e+04 1.528486454203686662e+04
1.338815244715519657e+04 1.324385627309253687e+04 1.346204797263492583e+04 1.471765393942524315e+04
1.364437237913276840e+04 1.344698326225949313e+04 1.429840761707924321e+04 1.488587267034234173e+04
1.358576427511809743e+04 1.349343187115344699e+04 1.360673382353793386e+04 1.422906637643384784e+04
1.353687135303452669e+04 1.336335518168157796e+04 1.478592368496844938e+04 1.527724973569922986e+04
1.375316544342418456e+04 1.342000398715423580e+04 1.423104314561104911e+04 1.482232604283766341e+04
1.336367887336991225e+04 1.332340593646997331e+04 1.493801551861373628e+04 1.512951536177039452e+04
1.347307833785831826e+04 1.335446259343709971e+04 1.427332017016652389e+04 1.492377828900450913e+04
